,thresholds,accuracy,recall,precision
2,0.35270347320970835,0.6698113207547169,0.02857142857142857,0.5
21,0.29775623154242375,0.5943396226415094,0.4857142857142857,0.40476190476190477
20,0.30165047451960963,0.5943396226415094,0.45714285714285713,0.4
22,0.29754410573275314,0.5849056603773585,0.4857142857142857,0.3953488372093023
19,0.30233726974469266,0.5943396226415094,0.42857142857142855,0.39473684210526316
18,0.30458887889209973,0.5943396226415094,0.4,0.3888888888888889
15,0.3066904502522861,0.6037735849056604,0.34285714285714286,0.3870967741935484
17,0.3056110738773536,0.5943396226415094,0.37142857142857144,0.38235294117647056
11,0.31788091927347645,0.6226415094339622,0.22857142857142856,0.38095238095238093
25,0.2943816298470113,0.5566037735849056,0.5428571428571428,0.38
23,0.2955022038375366,0.5566037735849056,0.5142857142857142,0.375
16,0.30624015725336173,0.5943396226415094,0.34285714285714286,0.375
26,0.2942570899153967,0.5471698113207547,0.5428571428571428,0.37254901960784315
9,0.3201363111652959,0.6226415094339622,0.2,0.3684210526315789
24,0.29484578949139334,0.5471698113207547,0.5142857142857142,0.3673469387755102
14,0.3078632775116876,0.5943396226415094,0.3142857142857143,0.36666666666666664
12,0.31736131325223277,0.6132075471698113,0.22857142857142856,0.36363636363636365
28,0.2901557262552166,0.5188679245283019,0.6,0.3620689655172414
30,0.28573904595125255,0.5,0.6571428571428571,0.359375
32,0.2777066796047947,0.4811320754716981,0.7142857142857143,0.35714285714285715
27,0.291093683572973,0.5188679245283019,0.5714285714285714,0.35714285714285715
29,0.2874877816849189,0.5,0.6285714285714286,0.3548387096774194
7,0.32236493236537717,0.6226415094339622,0.17142857142857143,0.35294117647058826
31,0.27823202183043294,0.4811320754716981,0.6857142857142857,0.35294117647058826
10,0.31870510283873815,0.6132075471698113,0.2,0.35
35,0.27176402533112226,0.44339622641509435,0.7714285714285715,0.34615384615384615
38,0.26575043892107997,0.42452830188679247,0.8285714285714286,0.34523809523809523
39,0.2567168294109312,0.41509433962264153,0.8571428571428571,0.3448275862068966
33,0.2740479081697411,0.44339622641509435,0.7428571428571429,0.34210526315789475
36,0.27152451551565043,0.4339622641509434,0.7714285714285715,0.34177215189873417
37,0.2667422968342855,0.42452830188679247,0.8,0.34146341463414637
40,0.25651116427053267,0.4056603773584906,0.8571428571428571,0.3409090909090909
43,0.2486456277446745,0.3867924528301887,0.9142857142857143,0.3404255319148936
34,0.2738647265750188,0.4339622641509434,0.7428571428571429,0.33766233766233766
41,0.25276876078757715,0.3867924528301887,0.8857142857142857,0.33695652173913043
44,0.24742499515091468,0.37735849056603776,0.9142857142857143,0.3368421052631579
42,0.2490992500921933,0.37735849056603776,0.8857142857142857,0.3333333333333333
47,0.16656859100386123,0.33962264150943394,1.0,0.3333333333333333
13,0.31025596694658747,0.5849056603773585,0.2571428571428571,0.3333333333333333
8,0.3212537717802128,0.6132075471698113,0.17142857142857143,0.3333333333333333
6,0.32324575375451575,0.6226415094339622,0.14285714285714285,0.3333333333333333
4,0.33180116709144436,0.6415094339622641,0.08571428571428572,0.3333333333333333
46,0.20632648763604947,0.330188679245283,0.9714285714285714,0.3269230769230769
45,0.21905710935842562,0.330188679245283,0.9428571428571428,0.3235294117647059
5,0.3265035553041198,0.6226415094339622,0.11428571428571428,0.3076923076923077
3,0.3362682582248293,0.6415094339622641,0.05714285714285714,0.2857142857142857
1,0.37740277969729147,0.6698113207547169,0.0,0.0
0,1.3774027796972914,0.6698113207547169,0.0,0.0
