,thresholds,accuracy,recall,precision
3,0.40374667908783435,0.725925925925926,0.05555555555555555,0.4
17,0.3554107425773775,0.6444444444444445,0.3611111111111111,0.34210526315789475
2,0.41227444668856456,0.725925925925926,0.027777777777777776,0.3333333333333333
18,0.35218685057724874,0.6296296296296297,0.3888888888888889,0.3333333333333333
19,0.3516399800524374,0.6222222222222222,0.3888888888888889,0.32558139534883723
26,0.34124369504000257,0.5777777777777777,0.5277777777777778,0.3220338983050847
30,0.33653761707523877,0.5555555555555556,0.5833333333333334,0.3181818181818182
28,0.3374317960828238,0.562962962962963,0.5555555555555556,0.31746031746031744
27,0.3387632749337797,0.5703703703703704,0.5277777777777778,0.31666666666666665
24,0.3415134188597909,0.5777777777777777,0.5,0.3157894736842105
32,0.3341872320712831,0.5407407407407407,0.6111111111111112,0.3142857142857143
16,0.3591205193100148,0.6370370370370371,0.3055555555555556,0.3142857142857143
31,0.33508227571914007,0.5481481481481482,0.5833333333333334,0.31343283582089554
29,0.3367371149000097,0.5555555555555556,0.5555555555555556,0.3125
25,0.34139765453726667,0.5703703703703704,0.5,0.3103448275862069
33,0.3324980133036804,0.5333333333333333,0.6111111111111112,0.30985915492957744
22,0.34294313049389485,0.5777777777777777,0.4722222222222222,0.3090909090909091
23,0.34227511638394875,0.5703703703703704,0.4722222222222222,0.30357142857142855
14,0.3600469647283523,0.6370370370370371,0.2777777777777778,0.30303030303030304
21,0.34392757107130234,0.5777777777777777,0.4444444444444444,0.3018867924528302
20,0.34558622027785096,0.5777777777777777,0.4166666666666667,0.29411764705882354
15,0.3592180005979147,0.6296296296296297,0.2777777777777778,0.29411764705882354
43,0.3019835609704487,0.362962962962963,0.9166666666666666,0.28448275862068967
13,0.3604891754665407,0.6296296296296297,0.25,0.28125
44,0.29409871021711487,0.3333333333333333,0.9444444444444444,0.2786885245901639
8,0.3825474880777207,0.674074074074074,0.1388888888888889,0.2777777777777778
45,0.292298247752495,0.32592592592592595,0.9444444444444444,0.2764227642276423
46,0.2854213720826673,0.28888888888888886,0.9722222222222222,0.2692307692307692
48,0.2692314992163248,0.2740740740740741,1.0,0.26865671641791045
47,0.28409977102646633,0.2814814814814815,0.9722222222222222,0.26717557251908397
6,0.3845557494234033,0.6814814814814815,0.1111111111111111,0.26666666666666666
36,0.31579537605310715,0.4074074074074074,0.6944444444444444,0.26595744680851063
35,0.318426008068054,0.4148148148148148,0.6666666666666666,0.26373626373626374
9,0.3810260373388305,0.6666666666666666,0.1388888888888889,0.2631578947368421
37,0.31558890619163854,0.4,0.6944444444444444,0.2631578947368421
42,0.3041412022003725,0.34074074074074073,0.8055555555555556,0.26126126126126126
34,0.32055080336846326,0.4148148148148148,0.6388888888888888,0.25842696629213485
38,0.3129538010524592,0.362962962962963,0.7222222222222222,0.2549019607843137
41,0.3071537162844459,0.3333333333333333,0.7777777777777778,0.2545454545454545
39,0.3123781394754324,0.35555555555555557,0.7222222222222222,0.2524271844660194
40,0.3089467233212678,0.3333333333333333,0.75,0.25
7,0.38274631684966437,0.674074074074074,0.1111111111111111,0.25
12,0.36467432024740964,0.6222222222222222,0.19444444444444445,0.2413793103448276
4,0.3852219709767379,0.6814814814814815,0.08333333333333333,0.23076923076923078
10,0.36549044625903226,0.6222222222222222,0.16666666666666666,0.2222222222222222
11,0.36524031446324595,0.6148148148148148,0.16666666666666666,0.21428571428571427
5,0.3845907761878887,0.674074074074074,0.08333333333333333,0.21428571428571427
1,0.4336320746224158,0.7333333333333333,0.0,0.0
0,1.4336320746224158,0.7333333333333333,0.0,0.0
