,thresholds,accuracy,recall,precision
32,0.3475,0.578125,0.6666666666666666,0.43478260869565216
41,0.30875,0.5546875,0.8888888888888888,0.43478260869565216
40,0.31375,0.5546875,0.8444444444444444,0.4318181818181818
43,0.30625,0.546875,0.9111111111111111,0.43157894736842106
28,0.3725,0.5859375,0.5555555555555556,0.43103448275862066
42,0.3075,0.546875,0.8888888888888888,0.43010752688172044
39,0.32,0.5546875,0.8,0.42857142857142855
31,0.35,0.5703125,0.6444444444444445,0.4264705882352941
26,0.37463235294117647,0.5859375,0.5111111111111111,0.42592592592592593
33,0.3425,0.5625,0.6888888888888889,0.4246575342465753
38,0.32633653846153843,0.546875,0.7777777777777778,0.42168674698795183
35,0.3375,0.5546875,0.7111111111111111,0.42105263157894735
34,0.34125,0.5546875,0.6888888888888889,0.4189189189189189
27,0.37375,0.578125,0.5111111111111111,0.41818181818181815
36,0.33625,0.546875,0.7111111111111111,0.4155844155844156
25,0.38125,0.578125,0.4888888888888889,0.41509433962264153
29,0.3575,0.5625,0.5777777777777777,0.4126984126984127
37,0.3325,0.5390625,0.7333333333333333,0.4125
44,0.3,0.5078125,0.9111111111111111,0.41
20,0.39983552631578945,0.5859375,0.4,0.4090909090909091
30,0.35375,0.5546875,0.5777777777777777,0.40625
45,0.29125,0.5,0.9111111111111111,0.40594059405940597
18,0.4009615384615385,0.5859375,0.37777777777777777,0.40476190476190477
24,0.38625,0.5703125,0.4444444444444444,0.4
46,0.29,0.484375,0.9111111111111111,0.39805825242718446
22,0.3925,0.5703125,0.4222222222222222,0.3958333333333333
19,0.40031002331002336,0.578125,0.37777777777777777,0.3953488372093023
47,0.2825,0.4765625,0.9111111111111111,0.3942307692307692
21,0.3975,0.5703125,0.4,0.391304347826087
17,0.40125,0.578125,0.35555555555555557,0.3902439024390244
23,0.38875,0.5625,0.4222222222222222,0.3877551020408163
15,0.41625,0.5859375,0.26666666666666666,0.375
16,0.4075,0.5703125,0.3111111111111111,0.3684210526315789
54,0.205,0.3984375,0.9777777777777777,0.36666666666666664
50,0.22375,0.40625,0.9333333333333333,0.3652173913043478
52,0.21125,0.3984375,0.9555555555555556,0.3644067796610169
7,0.53875,0.625,0.08888888888888889,0.36363636363636365
55,0.20125,0.390625,0.9777777777777777,0.36363636363636365
48,0.235,0.40625,0.9111111111111111,0.36283185840707965
51,0.2175,0.3984375,0.9333333333333333,0.3620689655172414
53,0.20875,0.390625,0.9555555555555556,0.36134453781512604
49,0.22875,0.3984375,0.9111111111111111,0.35964912280701755
12,0.43346153846153845,0.5859375,0.2222222222222222,0.35714285714285715
14,0.41875,0.578125,0.24444444444444444,0.3548387096774194
56,0.11375,0.359375,1.0,0.3543307086614173
11,0.44,0.5859375,0.2,0.34615384615384615
13,0.4225,0.578125,0.2222222222222222,0.3448275862068966
10,0.47575,0.5703125,0.13333333333333333,0.2727272727272727
8,0.48625,0.578125,0.1111111111111111,0.2631578947368421
9,0.48375,0.5703125,0.1111111111111111,0.25
6,0.57,0.6171875,0.044444444444444446,0.25
4,0.6525,0.625,0.022222222222222223,0.2
5,0.6225,0.6171875,0.022222222222222223,0.16666666666666666
1,0.730625,0.6484375,0.0,0.0
3,0.66625,0.625,0.0,0.0
2,0.6857730263157894,0.6328125,0.0,0.0
0,1.7306249999999999,0.6484375,0.0,0.0
