,thresholds,accuracy,recall,precision
2,0.6166588874680307,0.7407407407407407,0.027777777777777776,1.0
4,0.6097865853658536,0.7407407407407407,0.05555555555555555,0.6666666666666666
6,0.5919992236024846,0.7407407407407407,0.08333333333333333,0.6
3,0.61252688172043,0.7333333333333333,0.027777777777777776,0.5
5,0.607628205128205,0.7333333333333333,0.05555555555555555,0.5
7,0.580724345488546,0.7333333333333333,0.08333333333333333,0.5
8,0.5779741167648776,0.7333333333333333,0.1111111111111111,0.5
9,0.5739583333333332,0.725925925925926,0.1111111111111111,0.4444444444444444
14,0.525625,0.7185185185185186,0.2222222222222222,0.4444444444444444
15,0.5245535714285715,0.7111111111111111,0.2222222222222222,0.42105263157894735
18,0.49252688172043013,0.7037037037037037,0.2777777777777778,0.4166666666666667
13,0.5372032520325203,0.7111111111111111,0.19444444444444445,0.4117647058823529
16,0.498695652173913,0.7037037037037037,0.25,0.4090909090909091
19,0.49175000000000013,0.6962962962962963,0.2777777777777778,0.4
12,0.5484326788218792,0.7111111111111111,0.16666666666666666,0.4
26,0.4595833333333333,0.6666666666666666,0.4722222222222222,0.3953488372093023
28,0.4550218004196172,0.6592592592592592,0.5,0.391304347826087
17,0.4964532520325205,0.6962962962962963,0.25,0.391304347826087
27,0.45749999999999985,0.6592592592592592,0.4722222222222222,0.38636363636363635
10,0.5588762820512819,0.7111111111111111,0.1388888888888889,0.38461538461538464
29,0.45477521929824555,0.6518518518518519,0.5,0.3829787234042553
32,0.43041666666666667,0.6370370370370371,0.5833333333333334,0.38181818181818183
25,0.4596073717948718,0.6592592592592592,0.4444444444444444,0.38095238095238093
31,0.43262820512820516,0.6370370370370371,0.5555555555555556,0.37735849056603776
33,0.42921875,0.6296296296296297,0.5833333333333334,0.375
30,0.4368749999999999,0.6370370370370371,0.5277777777777778,0.37254901960784315
38,0.4011309523809523,0.5925925925925926,0.6944444444444444,0.36231884057971014
24,0.4614980158730158,0.6518518518518519,0.3888888888888889,0.358974358974359
37,0.40291666666666665,0.5925925925925926,0.6666666666666666,0.3582089552238806
11,0.5561458333333331,0.7037037037037037,0.1388888888888889,0.35714285714285715
39,0.39932065217391305,0.5851851851851851,0.6944444444444444,0.35714285714285715
36,0.40666666666666673,0.5925925925925926,0.6388888888888888,0.35384615384615387
40,0.3925,0.5703703703703704,0.7222222222222222,0.35135135135135137
34,0.41083333333333344,0.5925925925925926,0.6111111111111112,0.3492063492063492
41,0.3889583333333333,0.562962962962963,0.7222222222222222,0.3466666666666667
35,0.4070833333333334,0.5851851851851851,0.6111111111111112,0.34375
23,0.4635937499999999,0.6444444444444445,0.3611111111111111,0.34210526315789475
42,0.38437499999999986,0.5481481481481482,0.75,0.34177215189873417
45,0.3590307971014493,0.5259259259259259,0.8333333333333334,0.3409090909090909
43,0.38279166666666664,0.5407407407407407,0.75,0.3375
20,0.47669728442808723,0.6518518518518519,0.3055555555555556,0.3333333333333333
22,0.4675000000000001,0.6444444444444445,0.3333333333333333,0.3333333333333333
44,0.36833333333333335,0.5185185185185185,0.7777777777777778,0.32941176470588235
21,0.4764940323955668,0.6444444444444445,0.3055555555555556,0.3235294117647059
46,0.3116666666666667,0.4074074074074074,0.8611111111111112,0.29245283018867924
47,0.3107291666666667,0.4,0.8611111111111112,0.2897196261682243
48,0.3022916666666667,0.37777777777777777,0.8888888888888888,0.2857142857142857
49,0.30187499999999995,0.37037037037037035,0.8888888888888888,0.2831858407079646
53,0.2500416666666666,0.32592592592592595,0.9722222222222222,0.28
52,0.25479166666666675,0.32592592592592595,0.9444444444444444,0.2764227642276423
50,0.2663020833333333,0.32592592592592595,0.9166666666666666,0.2727272727272727
51,0.26229166666666653,0.31851851851851853,0.9166666666666666,0.27049180327868855
54,0.19083333333333333,0.2740740740740741,1.0,0.26865671641791045
1,0.6174278846153849,0.7333333333333333,0.0,0.0
0,1.617427884615385,0.7333333333333333,0.0,0.0
