,thresholds,accuracy,recall,precision
9,0.248,0.3,0.8571428571428571,0.3157894736842105
8,0.2657539682539683,0.3,0.7142857142857143,0.29411764705882354
6,0.33707539682539683,0.3,0.5714285714285714,0.26666666666666666
7,0.2907291666666667,0.25,0.5714285714285714,0.25
4,0.3652708333333333,0.3,0.42857142857142855,0.23076923076923078
3,0.4130476190476191,0.4,0.2857142857142857,0.2222222222222222
5,0.35727976190476196,0.25,0.42857142857142855,0.21428571428571427
0,1.5054821428571428,0.65,0.0,0.0
1,0.5054821428571429,0.65,0.0,0.0
2,0.4641021825396826,0.35,0.0,0.0
