,thresholds,accuracy,recall,precision
2,0.5999827882960413,0.7407407407407407,0.05555555555555555,0.6666666666666666
20,0.4642857142857143,0.6888888888888889,0.5,0.42857142857142855
3,0.5838116516401624,0.725925925925926,0.08333333333333333,0.42857142857142855
23,0.45285714285714285,0.674074074074074,0.5555555555555556,0.4166666666666667
21,0.45714285714285713,0.674074074074074,0.5277777777777778,0.41304347826086957
28,0.44571428571428573,0.6592592592592592,0.6388888888888888,0.4107142857142857
19,0.47285714285714286,0.6814814814814815,0.4444444444444444,0.41025641025641024
32,0.43714285714285717,0.6518518518518519,0.6944444444444444,0.4098360655737705
26,0.4484415584415584,0.6592592592592592,0.6111111111111112,0.4074074074074074
30,0.4385277401578481,0.6518518518518519,0.6666666666666666,0.4067796610169492
22,0.454345238095238,0.6666666666666666,0.5277777777777778,0.40425531914893614
25,0.45042857142857146,0.6592592592592592,0.5833333333333334,0.40384615384615385
29,0.44240485209235203,0.6518518518518519,0.6388888888888888,0.40350877192982454
33,0.43698412698412703,0.6444444444444445,0.6944444444444444,0.4032258064516129
36,0.43142857142857144,0.6370370370370371,0.75,0.40298507462686567
27,0.44817827701784574,0.6518518518518519,0.6111111111111112,0.4
24,0.4517142857142857,0.6592592592592592,0.5555555555555556,0.4
34,0.4342857142857143,0.6370370370370371,0.7222222222222222,0.4
31,0.4385049019607843,0.6444444444444445,0.6666666666666666,0.4
5,0.5684704184704185,0.7185185185185186,0.1111111111111111,0.4
18,0.47567346938775507,0.674074074074074,0.4166666666666667,0.39473684210526316
35,0.4328571428571429,0.6296296296296297,0.7222222222222222,0.3939393939393939
37,0.43,0.6222222222222222,0.75,0.391304347826087
7,0.5613317688975916,0.7111111111111111,0.1388888888888889,0.38461538461538464
4,0.5766666666666667,0.7185185185185186,0.08333333333333333,0.375
6,0.5681230014663295,0.7111111111111111,0.1111111111111111,0.36363636363636365
38,0.4097619047619048,0.5703703703703704,0.7777777777777778,0.358974358974359
8,0.5553254564983888,0.7037037037037037,0.1388888888888889,0.35714285714285715
39,0.4085714285714286,0.562962962962963,0.7777777777777778,0.35443037974683544
9,0.5419047619047619,0.6962962962962963,0.16666666666666666,0.35294117647058826
17,0.4829032869785082,0.6592592592592592,0.3333333333333333,0.35294117647058826
42,0.4014285714285714,0.5407407407407407,0.8055555555555556,0.34523809523809523
16,0.48839285714285713,0.6592592592592592,0.3055555555555556,0.34375
40,0.4070418470418471,0.5407407407407407,0.7777777777777778,0.34146341463414637
41,0.4042857142857143,0.5333333333333333,0.7777777777777778,0.3373493975903614
10,0.5414285714285715,0.6888888888888889,0.16666666666666666,0.3333333333333333
13,0.5072049689440994,0.674074074074074,0.2222222222222222,0.3333333333333333
14,0.5042857142857143,0.6666666666666666,0.2222222222222222,0.32
11,0.5271428571428571,0.674074074074074,0.19444444444444445,0.3181818181818182
43,0.3931318681318681,0.48148148148148145,0.8055555555555556,0.31521739130434784
45,0.38285714285714284,0.4666666666666667,0.8333333333333334,0.3125
44,0.39285714285714285,0.4740740740740741,0.8055555555555556,0.3118279569892473
15,0.49577639751552793,0.6518518518518519,0.25,0.3103448275862069
46,0.38,0.45925925925925926,0.8333333333333334,0.30927835051546393
12,0.525118752969066,0.6666666666666666,0.19444444444444445,0.30434782608695654
49,0.3600714285714286,0.3925925925925926,0.8611111111111112,0.28703703703703703
51,0.35,0.37777777777777777,0.8888888888888888,0.2857142857142857
50,0.36,0.3851851851851852,0.8611111111111112,0.28440366972477066
52,0.34714285714285714,0.37037037037037035,0.8888888888888888,0.2831858407079646
47,0.36857142857142855,0.3925925925925926,0.8333333333333334,0.2830188679245283
48,0.36428571428571427,0.3851851851851852,0.8333333333333334,0.2803738317757009
55,0.33714285714285713,0.34814814814814815,0.9166666666666666,0.2796610169491525
53,0.34285714285714286,0.35555555555555557,0.8888888888888888,0.2782608695652174
54,0.3385714285714286,0.34814814814814815,0.8888888888888888,0.27586206896551724
56,0.3356734693877551,0.3333333333333333,0.9166666666666666,0.275
60,0.2893835874270657,0.2962962962962963,1.0,0.2748091603053435
61,0.28,0.28888888888888886,1.0,0.2727272727272727
57,0.33283185840707963,0.32592592592592595,0.9166666666666666,0.2727272727272727
62,0.2342857142857143,0.2740740740740741,1.0,0.26865671641791045
58,0.3157142857142857,0.2962962962962963,0.9444444444444444,0.2677165354330709
59,0.30714285714285716,0.28888888888888886,0.9444444444444444,0.265625
1,0.6487804196497585,0.7333333333333333,0.0,0.0
0,1.6487804196497584,0.7333333333333333,0.0,0.0
