,thresholds,accuracy,recall,precision
2,0.6018481012658229,0.7177914110429447,0.061224489795918366,1.0
3,0.5985333333333333,0.7239263803680982,0.08163265306122448,1.0
5,0.572,0.7239263803680982,0.10204081632653061,0.8333333333333334
4,0.578,0.7177914110429447,0.08163265306122448,0.8
6,0.5396666666666667,0.6993865030674846,0.10204081632653061,0.5
7,0.534,0.6932515337423313,0.10204081632653061,0.45454545454545453
8,0.5283481012658229,0.6871165644171779,0.12244897959183673,0.42857142857142855
9,0.52,0.6748466257668712,0.14285714285714285,0.3888888888888889
11,0.512,0.6687116564417178,0.16326530612244897,0.38095238095238093
15,0.482,0.656441717791411,0.20408163265306123,0.37037037037037035
10,0.514,0.6687116564417178,0.14285714285714285,0.3684210526315789
12,0.51,0.6625766871165644,0.16326530612244897,0.36363636363636365
13,0.492,0.656441717791411,0.1836734693877551,0.36
16,0.48,0.6503067484662577,0.20408163265306123,0.35714285714285715
67,0.292,0.4662576687116564,0.8979591836734694,0.3492063492063492
14,0.486,0.6503067484662577,0.1836734693877551,0.34615384615384615
68,0.272,0.4539877300613497,0.9183673469387755,0.34615384615384615
70,0.254,0.44785276073619634,0.9387755102040817,0.3458646616541353
69,0.266,0.44785276073619634,0.9183673469387755,0.3435114503816794
71,0.25,0.44171779141104295,0.9387755102040817,0.34328358208955223
34,0.406,0.5705521472392638,0.46938775510204084,0.34328358208955223
63,0.314,0.4723926380368098,0.8163265306122449,0.3418803418803419
64,0.31,0.4662576687116564,0.8163265306122449,0.3389830508474576
36,0.4,0.558282208588957,0.4897959183673469,0.3380281690140845
62,0.32,0.4662576687116564,0.7959183673469388,0.33620689655172414
65,0.298,0.4539877300613497,0.8367346938775511,0.3360655737704918
33,0.412,0.5644171779141104,0.4489795918367347,0.3333333333333333
66,0.294,0.44785276073619634,0.8367346938775511,0.3333333333333333
61,0.326,0.4662576687116564,0.7755102040816326,0.3333333333333333
53,0.344,0.49693251533742333,0.673469387755102,0.3333333333333333
46,0.364,0.5153374233128835,0.6122448979591837,0.3333333333333333
37,0.398,0.5521472392638037,0.4897959183673469,0.3333333333333333
35,0.404,0.558282208588957,0.46938775510204084,0.3333333333333333
72,0.246,0.4110429447852761,0.9387755102040817,0.33093525179856115
51,0.35,0.49693251533742333,0.6530612244897959,0.32989690721649484
49,0.354,0.5030674846625767,0.6326530612244898,0.32978723404255317
47,0.362,0.50920245398773,0.6122448979591837,0.32967032967032966
45,0.3666666666666667,0.5153374233128835,0.5918367346938775,0.32954545454545453
32,0.414,0.5644171779141104,0.42857142857142855,0.328125
31,0.418,0.5705521472392638,0.40816326530612246,0.32786885245901637
60,0.328,0.4601226993865031,0.7551020408163265,0.3274336283185841
28,0.44133333333333336,0.588957055214724,0.3469387755102041,0.3269230769230769
52,0.348,0.49079754601226994,0.6530612244897959,0.32653061224489793
50,0.3532,0.49693251533742333,0.6326530612244898,0.3263157894736842
39,0.39,0.5337423312883436,0.5102040816326531,0.3246753246753247
38,0.39693333333333336,0.5398773006134969,0.4897959183673469,0.32432432432432434
73,0.242,0.39263803680981596,0.9387755102040817,0.323943661971831
48,0.35986666666666667,0.49693251533742333,0.6122448979591837,0.3225806451612903
58,0.33025,0.4601226993865031,0.7142857142857143,0.3211009174311927
56,0.336,0.4662576687116564,0.6938775510204082,0.32075471698113206
40,0.388,0.5276073619631901,0.5102040816326531,0.32051282051282054
54,0.3432,0.4723926380368098,0.673469387755102,0.32038834951456313
27,0.44375,0.588957055214724,0.32653061224489793,0.32
74,0.238,0.3803680981595092,0.9387755102040817,0.3194444444444444
59,0.33,0.4539877300613497,0.7142857142857143,0.3181818181818182
57,0.334,0.4601226993865031,0.6938775510204082,0.3177570093457944
44,0.368,0.50920245398773,0.5510204081632653,0.3176470588235294
55,0.343,0.4662576687116564,0.673469387755102,0.3173076923076923
30,0.422,0.5644171779141104,0.3877551020408163,0.31666666666666665
75,0.214,0.3619631901840491,0.9591836734693877,0.31543624161073824
76,0.21,0.3558282208588957,0.9591836734693877,0.31333333333333335
25,0.44584810126582275,0.588957055214724,0.30612244897959184,0.3125
29,0.426,0.5644171779141104,0.3673469387755102,0.3103448275862069
43,0.37160000000000004,0.5030674846625767,0.5306122448979592,0.30952380952380953
77,0.208,0.34355828220858897,0.9591836734693877,0.3092105263157895
41,0.38530555555555557,0.50920245398773,0.5102040816326531,0.30864197530864196
26,0.44385185185185183,0.5828220858895705,0.30612244897959184,0.30612244897959184
78,0.186,0.32515337423312884,0.9795918367346939,0.3057324840764331
42,0.38,0.5030674846625767,0.5102040816326531,0.3048780487804878
23,0.45057142857142857,0.588957055214724,0.2857142857142857,0.30434782608695654
79,0.18,0.31901840490797545,0.9795918367346939,0.3037974683544304
80,0.14,0.3067484662576687,1.0,0.30246913580246915
24,0.4465,0.5828220858895705,0.2857142857142857,0.2978723404255319
19,0.4630518518518518,0.6012269938650306,0.22448979591836735,0.2894736842105263
22,0.456,0.588957055214724,0.24489795918367346,0.2857142857142857
20,0.462,0.5950920245398773,0.22448979591836735,0.28205128205128205
17,0.4648833333333333,0.6012269938650306,0.20408163265306123,0.2777777777777778
18,0.464,0.5950920245398773,0.20408163265306123,0.2702702702702703
21,0.458,0.5828220858895705,0.22448979591836735,0.2682926829268293
1,0.67,0.6993865030674846,0.0,0.0
0,1.67,0.6993865030674846,0.0,0.0
