,thresholds,accuracy,recall,precision
10,0.4022222222222222,0.45,0.5714285714285714,0.3333333333333333
13,0.21666666666666667,0.3,0.8571428571428571,0.3157894736842105
11,0.3622222222222222,0.4,0.5714285714285714,0.3076923076923077
8,0.4477777777777778,0.45,0.42857142857142855,0.3
12,0.3,0.3,0.7142857142857143,0.29411764705882354
9,0.41888888888888887,0.4,0.42857142857142855,0.2727272727272727
7,0.4622222222222222,0.4,0.2857142857142857,0.2222222222222222
6,0.47,0.4,0.14285714285714285,0.14285714285714285
0,1.551111111111111,0.65,0.0,0.0
1,0.5511111111111111,0.65,0.0,0.0
2,0.5144444444444445,0.6,0.0,0.0
3,0.49333333333333335,0.55,0.0,0.0
4,0.4766666666666667,0.4,0.0,0.0
5,0.4722222222222222,0.35,0.0,0.0
