,thresholds,accuracy,recall,precision
7,0.5811858675545687,0.7111111111111111,0.16666666666666666,0.4
11,0.5666666666666668,0.7037037037037037,0.2222222222222222,0.4
9,0.5760588235294117,0.7037037037037037,0.19444444444444445,0.3888888888888889
6,0.5969555555555558,0.7111111111111111,0.1388888888888889,0.38461538461538464
12,0.5642761904761905,0.6962962962962963,0.2222222222222222,0.38095238095238093
19,0.4881794871794872,0.6666666666666666,0.3888888888888889,0.3783783783783784
34,0.39699999999999996,0.6,0.75,0.375
8,0.58,0.7037037037037037,0.16666666666666666,0.375
33,0.4062083333333333,0.6,0.7222222222222222,0.37142857142857144
30,0.41599999999999987,0.6074074074074074,0.6666666666666666,0.36923076923076925
20,0.4872666666666666,0.6592592592592592,0.3888888888888889,0.3684210526315789
10,0.5696666666666669,0.6962962962962963,0.19444444444444445,0.3684210526315789
31,0.408392156862745,0.6,0.6944444444444444,0.36764705882352944
28,0.43133333333333307,0.6148148148148148,0.6111111111111112,0.36666666666666664
29,0.4196666666666666,0.6074074074074074,0.6388888888888888,0.36507936507936506
32,0.4070000000000001,0.5925925925925926,0.6944444444444444,0.36231884057971014
18,0.49800000000000005,0.6592592592592592,0.3611111111111111,0.3611111111111111
13,0.5483333333333335,0.6814814814814815,0.25,0.36
25,0.456,0.6296296296296297,0.5,0.36
35,0.38727158184028326,0.562962962962963,0.7777777777777778,0.35443037974683544
24,0.4583921568627452,0.6296296296296297,0.4722222222222222,0.3541666666666667
17,0.5039999999999999,0.6592592592592592,0.3333333333333333,0.35294117647058826
26,0.4556573099415205,0.6222222222222222,0.5,0.35294117647058826
36,0.3836666666666667,0.5555555555555556,0.7777777777777778,0.35
23,0.4613921568627452,0.6296296296296297,0.4444444444444444,0.34782608695652173
14,0.5453529411764708,0.674074074074074,0.25,0.34615384615384615
16,0.5256095238095237,0.6592592592592592,0.3055555555555556,0.34375
21,0.46387619047619055,0.6296296296296297,0.4166666666666667,0.3409090909090909
27,0.43800000000000006,0.6,0.5277777777777778,0.3392857142857143
37,0.379,0.5259259259259259,0.7777777777777778,0.3333333333333333
22,0.4636666666666667,0.6222222222222222,0.4166666666666667,0.3333333333333333
15,0.5336666666666667,0.6592592592592592,0.2777777777777778,0.3333333333333333
38,0.3776666666666666,0.5185185185185185,0.7777777777777778,0.32941176470588235
5,0.6064502765208648,0.7037037037037037,0.08333333333333333,0.3
40,0.32942960812772143,0.4148148148148148,0.8333333333333334,0.2912621359223301
39,0.33333333333333337,0.4148148148148148,0.8055555555555556,0.2871287128712871
47,0.284,0.3333333333333333,0.9722222222222222,0.28225806451612906
43,0.3153333333333333,0.35555555555555557,0.9166666666666666,0.28205128205128205
45,0.2893333333333334,0.34074074074074073,0.9444444444444444,0.2809917355371901
48,0.2816666666666666,0.32592592592592595,0.9722222222222222,0.28
44,0.30699999999999994,0.34814814814814815,0.9166666666666666,0.2796610169491525
46,0.288,0.3333333333333333,0.9444444444444444,0.2786885245901639
42,0.3158484848484849,0.34814814814814815,0.8888888888888888,0.27586206896551724
41,0.3195416666666665,0.34814814814814815,0.8611111111111112,0.2719298245614035
49,0.21433333333333338,0.2740740740740741,1.0,0.26865671641791045
4,0.6189510489510489,0.7037037037037037,0.05555555555555555,0.25
3,0.6219999999999999,0.7037037037037037,0.027777777777777776,0.16666666666666666
1,0.7861025641025641,0.7333333333333333,0.0,0.0
2,0.6959183473389355,0.725925925925926,0.0,0.0
0,1.786102564102564,0.7333333333333333,0.0,0.0
